customer_id,first_name,last_name,email,phone,date_of_birth,gender,country,city,registration_date,is_active,customer_segment
1236,Sean,Schmidt,user1236_montesandrew@yahoo.com,+1-680-497-1861,1960-11-02,F,IN,West Susan,2024-06-30T14:11:22.269435,True,Occasional
1237,Heather,Phillips,user1237_caitlyn20@yahoo.com,001-959-567-5779x911,1951-07-29,F,US,Katherinemouth,2024-09-29T18:07:55.290974,True,New
1238,Douglas,Sawyer,user1238_katie11@yahoo.com,7894589701,1961-01-14,F,FR,East Nicholas,2025-01-28T07:06:48.360208,True,Premium
1239,Kimberly,Brown,user1239_josephreynolds@hotmail.com,928-698-9930,1973-02-25,Other,IN,Lake Darrylbury,2025-09-14T02:53:41.925238,True,New
1240,Ashley,Fischer,user1240_mray@gmail.com,415.760.3387x885,1993-01-28,M,CA,Huntville,2025-02-24T01:02:15.900640,True,New
1241,Katie,Parsons,user1241_pfoster@gmail.com,001-690-607-3794x999,1968-08-23,F,UK,Mollyport,2024-05-05T07:13:13.102725,True,At Risk
1242,Melissa,Williams,user1242_kperkins@hotmail.com,(526)754-3475x91604,1984-02-19,Other,UK,New Zachary,2026-05-17T20:54:04.274378,True,Occasional
1243,Dana,Atkins,user1243_murraycatherine@hotmail.com,(658)557-8375x68167,2007-12-27,F,FR,South Maryborough,2023-09-06T21:32:57.273951,True,Premium
1244,Scott,Santiago,user1244_yowens@gmail.com,+1-535-700-7883x6922,1966-11-24,Other,FR,East Riley,2025-04-10T19:29:04.189845,False,Regular
1245,Matthew,Finley,user1245_evelyn02@gmail.com,726-353-2735,1967-01-10,M,IN,Mooreton,2024-01-29T01:53:04.956708,False,Premium
1246,Tanya,Sanchez,user1246_sfreeman@yahoo.com,+1-250-293-5555x702,1974-05-09,F,UK,Kingborough,2024-10-06T18:56:49.810844,False,New
1247,Kyle,Giles,user1247_anne76@gmail.com,001-921-889-3912x706,1956-07-03,Other,IN,East Misty,2026-03-25T18:43:15.773601,True,At Risk
1248,Amber,Young,user1248_diazkenneth@yahoo.com,+1-753-204-5555,1957-10-27,Other,DE,Lewismouth,2024-10-18T09:53:19.058907,True,Occasional
1249,Vincent,Freeman,user1249_sandra33@hotmail.com,(276)239-9046,1980-08-23,M,CA,South Ariana,2025-09-03T13:07:43.389819,True,Premium
1250,Tonya,Conley,user1250_kwu@gmail.com,(822)309-7550,1977-01-25,M,UK,South Dawnmouth,2023-08-01T16:53:34.544745,True,Premium
1251,Jennifer,Blanchard,user1251_thompsonbrian@hotmail.com,444.390.7697,1972-09-08,F,IN,New Deborahbury,2025-10-10T20:11:41.996471,True,Occasional
1252,Lisa,Chapman,user1252_yangeric@yahoo.com,+1-292-210-5307x1226,2002-07-31,Other,FR,East William,2025-06-20T11:38:10.021374,True,At Risk
1253,Sean,Ramirez,user1253_uchan@yahoo.com,+1-585-478-8728x206,1959-09-20,F,IN,North Tinaburgh,2024-10-10T09:30:43.653033,True,New
1254,Barbara,Brown,user1254_jonathan65@hotmail.com,001-252-847-6096,2001-11-27,F,DE,Scottview,2026-04-06T05:53:50.925895,False,Premium
1255,Yvonne,Thompson,user1255_jrobinson@yahoo.com,001-847-778-8407x094,1978-04-08,F,US,Roweton,2026-06-29T19:49:27.909197,True,New
1256,Christopher,Stein,user1256_jashley@hotmail.com,326-980-9282x6164,1952-01-25,M,US,Jamesfort,2023-09-26T08:07:55.501610,True,New
1257,Zachary,Coleman,user1257_paul68@hotmail.com,3314664795,1977-07-20,F,UK,North Nicole,2025-10-17T11:33:50.350672,True,Regular
1258,Wendy,Anderson,user1258_john54@gmail.com,(201)399-1984x8087,1977-11-05,Other,FR,Tuckerville,2024-08-11T19:44:46.296582,True,New
1259,Benjamin,Mcdonald,user1259_ramseybrian@yahoo.com,8439368957,1991-01-28,Other,DE,Robertton,2024-06-29T13:06:35.675168,True,Premium
1260,Carlos,Johnson,user1260_williamstaylor@gmail.com,485.502.0502x5497,1991-04-22,Other,DE,North Christopher,2026-06-25T04:03:21.853510,True,At Risk
1261,George,Santana,user1261_ndiaz@hotmail.com,747.453.9659x7442,1972-10-04,Other,FR,Elizabethburgh,2023-09-06T04:54:25.252709,True,Premium
1262,Christopher,Mitchell,user1262_kimberly37@yahoo.com,8518337937,1993-07-09,M,IN,Grayville,2025-09-28T09:16:39.052683,True,At Risk
1263,Rachel,Wang,user1263_monroeluke@yahoo.com,001-617-649-0584x968,1984-08-17,Other,CA,New Brianmouth,2025-01-08T03:58:34.226820,True,New
1264,George,Navarro,user1264_sean45@gmail.com,001-599-786-3245,1958-12-10,Other,AU,Doyleville,2023-10-21T03:29:09.739040,True,Occasional
1265,Darryl,Holt,user1265_bartlettapril@hotmail.com,584-466-8985,1954-12-09,Other,CA,Margaretchester,2023-11-12T17:33:28.473960,True,At Risk
1266,Elizabeth,Williams,user1266_mcummings@hotmail.com,480-202-2642x597,1969-12-08,Other,AU,Kennethburgh,2025-12-24T01:13:25.120104,True,Occasional
1267,Zachary,Wilkerson,user1267_jmorse@gmail.com,001-892-214-7498x474,1967-08-08,Other,UK,South Susan,2024-12-15T13:37:03.371659,True,Regular
1268,Amy,King,user1268_lhatfield@gmail.com,461-872-7580x452,1976-05-18,F,IN,Harveyhaven,2025-01-24T18:29:27.373028,True,Occasional
1269,Christine,Lawrence,user1269_vshepard@yahoo.com,458-547-4134x019,1974-08-20,F,AU,Lake Markchester,2024-01-22T02:07:16.431194,True,At Risk
1270,Shawn,Alvarado,user1270_travisbonnie@yahoo.com,(538)890-1248x4479,1992-03-14,M,FR,Richardland,2026-06-15T18:43:06.331431,False,Occasional
1271,Robert,Pratt,user1271_janethaynes@gmail.com,7705659480,1956-06-07,Other,US,East Jasminemouth,2025-06-02T04:24:57.185812,True,Occasional
1272,Kevin,Wright,user1272_maryhorne@gmail.com,+1-371-486-2447x5631,1986-10-17,M,CA,New Holly,2024-12-26T06:22:40.074316,True,Regular
1273,Melanie,Grant,user1273_zryan@gmail.com,(761)854-5985x8663,1969-06-04,F,US,Christophertown,2024-01-03T17:42:07.907210,True,Occasional
1274,Melissa,Becker,user1274_matthewjones@gmail.com,+1-688-466-9059x4699,1981-08-25,Other,DE,Lake Mary,2026-06-25T14:20:39.380604,True,New
1275,Shane,Johnson,user1275_bradleymiller@gmail.com,+1-829-688-7123x2036,1957-11-11,M,US,Noblefort,2025-02-22T23:50:27.227383,False,Occasional
1276,Derek,Duffy,user1276_jacob28@yahoo.com,001-360-232-0877x834,1974-02-05,M,UK,Port Jeffrey,2025-06-04T10:37:05.037406,True,New
1277,Michael,Berg,user1277_timothy56@gmail.com,727.770.0453,1991-06-11,M,UK,Robinsonberg,2025-11-02T21:29:16.111662,True,Occasional
1278,Jeffrey,Fields,user1278_georgecooper@yahoo.com,6428402555,1980-09-27,M,DE,New Laura,2026-03-10T11:07:06.854604,True,Regular
1279,Tonya,Banks,user1279_damon67@hotmail.com,+1-815-796-4673,1972-07-22,Other,US,West Tamaraview,2025-01-20T20:35:26.745395,True,At Risk
1280,Sara,Baker,user1280_oporter@gmail.com,(729)912-4895,2003-10-04,M,AU,Johnsonchester,2026-03-09T03:25:10.255947,True,New
1281,John,Mendez,user1281_brandi94@gmail.com,(540)576-0895x30120,1983-11-30,M,DE,Lake Davidhaven,2025-01-03T05:11:56.089816,True,Premium
1282,Michelle,Bennett,user1282_johncoleman@hotmail.com,5585108015,1977-01-07,Other,IN,West Richard,2023-07-29T21:00:56.904009,True,Premium
1283,Cynthia,Cole,user1283_williammurray@yahoo.com,(759)769-5794x5759,2007-02-19,M,IN,West Mariobury,2025-07-29T21:18:59.048151,True,At Risk
1284,Paul,Hart,user1284_ramoskevin@yahoo.com,418-339-5252x5207,1973-05-20,F,IN,Coleland,2025-05-05T08:16:29.826342,False,Regular
1285,Jenna,Davis,user1285_travis45@gmail.com,5302276947,1980-04-04,Other,FR,West Stephanie,2024-01-29T06:34:22.994978,True,Premium
1286,Jessica,Vega,user1286_geraldpineda@gmail.com,001-344-402-9363x409,1996-10-01,Other,IN,Port Andreaton,2024-08-05T23:48:04.423906,True,Premium
1287,Maria,Martin,user1287_larmstrong@hotmail.com,4047794123,1968-01-21,F,DE,North Angelaland,2026-05-17T21:05:14.594288,False,New
1288,Kimberly,Harris,user1288_joyce34@hotmail.com,001-857-313-3996x276,1961-04-11,Other,UK,West Lori,2023-11-10T17:57:43.515727,True,Regular
1289,Darren,Johnson,user1289_christineandrade@hotmail.com,281.430.1494,1986-05-11,M,US,New Amyhaven,2025-08-24T04:08:44.917877,True,At Risk
1290,Beth,Byrd,user1290_lisa23@gmail.com,001-519-790-8213,1973-04-12,F,IN,North Scott,2023-12-19T18:55:54.411662,True,New
1291,Kathleen,Ibarra,user1291_tburns@hotmail.com,001-917-610-3891x918,1952-08-01,M,UK,North Johnborough,2025-11-09T05:17:12.389985,True,At Risk
1292,Andrew,Clay,user1292_josephlloyd@hotmail.com,(960)771-4876x507,1994-01-28,M,UK,West Jasmine,2025-06-21T04:45:22.583629,True,At Risk
1293,Edwin,Jones,user1293_navila@gmail.com,(803)578-1105x7039,1954-01-06,Other,FR,Kanetown,2023-07-21T15:28:55.513427,False,At Risk
1294,Brittney,Campbell,user1294_msanders@gmail.com,001-223-937-0071x580,2000-10-10,F,US,West Dianaside,2024-10-09T19:30:55.189973,True,At Risk
1295,John,Robinson,user1295_meganlloyd@yahoo.com,287-944-8883x92375,1961-04-30,Other,UK,Robinberg,2025-07-27T05:21:23.091959,True,At Risk
1296,Andrea,Morgan,user1296_michael13@hotmail.com,001-519-960-3482x367,1961-11-05,Other,UK,East Stephanie,2025-02-08T11:22:35.029962,True,New
1297,Antonio,Neal,user1297_xscott@hotmail.com,466-248-6741x6371,1973-09-23,M,DE,South Masonburgh,2025-03-27T19:22:27.126407,True,New
1298,Timothy,Johnson,user1298_michael40@hotmail.com,314-641-5728,1991-10-08,M,UK,Snowland,2024-10-02T09:05:32.078658,False,At Risk
1299,Patrick,Garcia,user1299_mlowery@yahoo.com,718-692-6055,1972-06-30,F,FR,Reneeburgh,2025-09-26T04:03:22.475490,True,Premium
1300,Vincent,Wright,user1300_sara37@yahoo.com,740-834-4545,1996-03-18,M,FR,North Jerrytown,2026-01-24T09:05:06.237755,True,Occasional
1301,Christopher,Moses,user1301_edwinrowe@gmail.com,269.774.2173x68385,1999-02-06,F,UK,Smithshire,2024-02-03T21:22:07.616928,True,New
1302,Anthony,Moran,user1302_russellsamantha@yahoo.com,6816136403,1983-02-08,Other,US,Port Julie,2024-12-06T21:24:07.049441,True,Regular
1303,Steven,Smith,user1303_fthompson@hotmail.com,795-614-2954x49669,1958-07-11,F,DE,Lake Karenfort,2026-01-14T21:25:10.427277,True,At Risk
1304,Helen,Gomez,user1304_vanderson@gmail.com,400.516.1734x47945,1968-08-31,Other,UK,Port Robertborough,2025-03-01T04:45:20.184425,True,Regular
1305,Madeline,Henderson,user1305_rhiggins@hotmail.com,6017707812,1976-07-09,M,FR,Lake Joannaton,2026-01-30T02:02:36.308585,True,Premium
1306,Morgan,Osborne,user1306_anita14@gmail.com,+1-835-952-8337x2875,1983-10-16,M,FR,Lake Jaredberg,2024-10-02T21:50:15.182167,False,New
1307,Mark,Hill,user1307_esampson@gmail.com,658-382-1870,2004-08-03,M,IN,South Jessicaville,2023-11-10T18:27:43.013143,True,Occasional
1308,Robert,Jones,user1308_yscott@hotmail.com,+1-911-598-3097x5424,2006-03-03,M,CA,Taraburgh,2024-03-26T22:24:10.111075,True,Premium
1309,Zoe,Caldwell,user1309_anita77@gmail.com,7783812532,1959-08-10,F,AU,New Tanyaburgh,2024-09-23T17:32:36.655284,True,Occasional
1310,Ashley,Richards,user1310_awade@hotmail.com,7289653839,1954-03-05,M,FR,Richardhaven,2023-11-30T01:23:23.924869,True,Regular
1311,Daniel,Love,user1311_lopezvictoria@yahoo.com,8908703780,1994-02-04,Other,DE,East Benjamin,2025-11-29T20:22:57.755974,True,New
1312,Laura,Mccarthy,user1312_joshuanelson@gmail.com,+1-667-748-7629x6507,1973-06-02,F,DE,Andersonfort,2024-09-11T15:57:56.845407,True,Regular
1313,Erica,Davis,user1313_waynegriffin@hotmail.com,277-495-0034x522,1975-11-19,Other,FR,South Cheryl,2026-06-10T20:35:47.000325,True,At Risk
1314,Brian,Martinez,user1314_qalvarado@yahoo.com,(657)233-0907,1992-12-28,Other,FR,West Christopher,2025-01-20T21:40:25.675133,True,Occasional
1315,Dwayne,Hernandez,user1315_eross@yahoo.com,225-783-7990,1999-04-07,M,US,South Jennifer,2025-10-24T03:58:10.396223,True,New
1316,Caroline,Clark,user1316_travishall@yahoo.com,(428)556-2837,1979-05-10,F,US,East Matthew,2025-04-01T21:27:48.780323,True,Premium
1317,Curtis,Hall,user1317_jennifersummers@hotmail.com,001-200-689-4234x037,1961-12-19,M,AU,Port James,2023-11-19T07:28:30.948010,True,Occasional
1318,Courtney,Eaton,user1318_amandarichardson@hotmail.com,001-712-357-8047x371,1978-03-17,M,US,Duncanfurt,2025-02-17T17:58:27.454907,True,At Risk
1319,Patricia,Delgado,user1319_tphillips@yahoo.com,242-715-7837x9264,1962-06-22,M,AU,Lake Madison,2024-02-08T20:45:59.645686,True,Premium
1320,Tara,Donaldson,user1320_xboyd@hotmail.com,942.988.3903,2003-07-04,F,AU,Lake Jason,2025-08-04T10:17:48.841424,True,New
1321,Andrew,Martin,user1321_katherine65@yahoo.com,001-510-625-0666x860,1979-03-05,M,UK,Davisport,2025-12-30T20:19:30.287845,True,At Risk
1322,Barbara,Patel,user1322_douglassilva@hotmail.com,+1-410-338-5242x762,1969-05-17,Other,FR,Allenmouth,2024-05-24T20:41:41.869851,False,Regular
1323,Ashley,Odom,user1323_candacescott@yahoo.com,+1-740-538-9554x656,1954-10-30,Other,CA,New Tracyton,2023-09-03T09:02:05.003532,True,At Risk
1324,Joanna,Davis,user1324_jillduffy@gmail.com,(963)625-6732x2348,1983-03-29,Other,UK,South Elizabethtown,2025-11-25T21:42:28.348570,False,Occasional
1325,Betty,Johnson,user1325_turnerapril@yahoo.com,001-707-732-6447x893,1987-01-21,F,FR,Christopherchester,2025-11-23T17:24:22.842189,True,New
1326,Kristin,Jensen,user1326_greenetyler@yahoo.com,658-610-4573x4669,2003-07-14,F,IN,Lake Susan,2024-03-18T20:41:34.866561,False,Occasional
1327,Scott,Dunn,user1327_manningkristin@hotmail.com,628-990-5665x18378,1976-03-06,F,IN,South Joshua,2025-12-15T23:59:52.540482,True,New
1328,Michael,Obrien,user1328_nromero@gmail.com,806.425.0230x89964,1965-11-22,F,UK,West Kim,2024-03-17T02:13:32.769450,True,At Risk
1329,John,Sullivan,user1329_gregory12@gmail.com,+1-656-803-8710x8803,1986-07-31,Other,UK,Simmonsport,2025-04-10T07:18:20.630295,False,At Risk
1330,Brian,Woods,user1330_scott76@hotmail.com,001-211-561-2215,1992-09-05,Other,FR,Halestad,2025-03-01T16:29:34.425961,True,Regular
1331,Riley,Shaw,user1331_littlerebecca@gmail.com,7414589333,1999-07-12,F,UK,Espinozafurt,2023-07-08T01:31:57.010820,True,At Risk
1332,Lisa,Robertson,user1332_kara02@hotmail.com,373-780-1012x45718,1982-12-06,F,DE,Adkinsland,2025-04-21T15:00:26.905250,True,New
1333,Cathy,Townsend,user1333_lopezrichard@hotmail.com,(905)351-9193x968,1979-08-10,M,UK,Jonestown,2025-02-13T06:31:42.603957,True,New
1334,Dawn,Bishop,user1334_carlaharris@gmail.com,001-385-507-1961x293,1966-09-20,Other,FR,Frankberg,2023-08-21T19:02:02.303515,True,Regular
1335,Monica,Heath,user1335_blake03@yahoo.com,+1-817-875-8856x2748,1956-09-02,F,FR,South Kristina,2025-09-25T05:23:13.573619,True,New
1336,Jennifer,Santos,user1336_vangbrittany@yahoo.com,865-271-2118,1998-09-26,M,AU,New Christopherville,2025-07-06T18:21:06.820539,True,Regular
1337,David,Barnett,user1337_nancymendez@hotmail.com,430.225.5987,1975-05-28,Other,DE,East Danny,2024-05-13T09:25:46.805927,True,Occasional
1338,Elizabeth,Greene,user1338_singletonnicole@hotmail.com,(419)268-0450x5211,1999-05-19,M,DE,Smithville,2024-09-22T09:10:44.030984,True,Premium
1339,Joshua,Garcia,user1339_kingjulie@yahoo.com,5816971408,1975-02-25,M,CA,Josephshire,2026-02-19T17:39:31.833149,True,Regular
1340,Anthony,Powell,user1340_maria80@yahoo.com,(774)256-6983,1978-10-06,Other,US,New Tonya,2023-09-30T07:54:44.420009,True,At Risk
1341,Douglas,Montgomery,user1341_robertsmichael@hotmail.com,762.553.8476x691,1953-02-11,F,CA,Hurleyport,2024-12-30T10:59:59.495878,True,Occasional
1342,Alice,Mccoy,user1342_harrisonkelly@hotmail.com,(885)890-2629x7611,1958-06-18,M,IN,Grahamborough,2024-06-08T15:19:01.038448,True,Regular
1343,Alexa,Nelson,user1343_mwalter@hotmail.com,+1-367-701-6562x7740,1998-03-07,M,US,Craneborough,2023-10-09T17:05:36.438019,True,New
1344,Sharon,Morris,user1344_harry35@gmail.com,360-708-5894x96172,2005-12-12,Other,CA,West Kendratown,2025-05-22T12:35:25.879544,True,New
1345,Rebekah,Prince,user1345_james13@hotmail.com,584-656-0599,1989-01-06,M,DE,East David,2025-08-31T05:04:24.051960,True,Premium
1346,David,Munoz,user1346_sandralane@yahoo.com,001-931-941-4087x834,1984-10-31,F,US,Lake Morgan,2023-08-25T03:00:30.505078,True,At Risk
1347,Edgar,Reilly,user1347_jarias@gmail.com,237-299-8181,1997-02-22,M,DE,Hernandezport,2023-12-31T20:44:16.386865,True,At Risk
1348,Ricky,Holder,user1348_rcochran@yahoo.com,(487)574-5263x488,1993-12-14,Other,FR,Hollowayberg,2024-06-15T08:24:22.089352,True,At Risk
1349,Kenneth,Lopez,user1349_james11@yahoo.com,482.980.5034x55388,1959-09-21,F,AU,Scottfort,2024-10-25T11:21:19.120606,False,Regular
1350,Robyn,Erickson,user1350_amberbooker@yahoo.com,587-312-0753x13685,1972-01-20,M,US,South David,2025-06-25T04:41:38.979564,True,Premium
1351,Austin,Skinner,user1351_scottstephanie@gmail.com,8106614452,1970-12-16,F,AU,Collinsborough,2024-02-25T15:29:49.172294,True,Regular
1352,Brooke,Salazar,user1352_hdavis@hotmail.com,(233)334-9729x697,1951-12-20,M,US,Lake Jamieport,2024-03-10T14:52:04.298882,True,At Risk
1353,Kevin,Greene,user1353_joanne85@hotmail.com,001-361-788-8178x602,1983-09-23,Other,AU,South Catherine,2024-02-29T19:52:09.834881,True,At Risk
1354,Samuel,Hull,user1354_travisroberts@gmail.com,631.222.2395,2004-05-31,M,AU,Smithmouth,2024-02-18T04:49:56.561766,True,Premium
1355,David,Collins,user1355_laurenpeters@yahoo.com,877.240.7036x665,1950-09-23,Other,FR,Grayberg,2023-12-31T05:43:55.849025,True,Occasional
1356,Victoria,Phelps,user1356_grimeshenry@hotmail.com,+1-982-419-3868x2784,1975-04-04,F,DE,New Jamie,2026-01-23T13:38:36.661645,True,New
1357,Rebecca,Bowen,user1357_dawn69@gmail.com,+1-606-566-0485x3123,2008-06-03,Other,DE,Bethside,2023-10-15T00:15:04.467211,True,Premium
1358,Tammy,Barrett,user1358_jbell@yahoo.com,(210)663-7817,1982-12-09,Other,US,Port Nicholas,2025-05-22T12:06:28.319088,True,Premium
1359,Allison,Miller,user1359_lbarber@yahoo.com,(385)594-2193x793,1994-10-08,M,DE,Leefurt,2024-07-09T07:57:56.479401,True,Premium
1360,Tyler,Burns,user1360_fpatterson@yahoo.com,359.735.8613x4174,1963-04-10,Other,AU,New Deniseport,2024-01-18T23:28:00.483302,True,Premium
1361,Kristin,Wyatt,user1361_jameslawson@hotmail.com,661.250.0111x3915,1968-05-13,M,CA,Lake James,2026-06-05T12:21:28.570909,True,Occasional
1362,Victor,Moore,user1362_greenbrenda@gmail.com,208-661-6479,1999-03-10,F,AU,West Tinafort,2024-03-08T07:15:09.442057,True,Occasional
1363,Doris,Johnson,user1363_kaustin@yahoo.com,936.472.0961x023,1975-08-03,Other,US,Lake Glenn,2024-08-08T07:58:21.075686,True,Regular
1364,Lauren,Bradley,user1364_rpollard@yahoo.com,+1-371-355-7932x770,1990-01-10,F,IN,Ericaville,2026-01-04T23:53:11.663245,True,Premium
1365,Steven,Porter,user1365_jessicahorn@gmail.com,001-868-356-8888,1952-07-15,Other,DE,Emilyfort,2024-02-11T07:52:15.705758,False,New
1366,Michael,Gray,user1366_latkins@yahoo.com,536.444.7026,1978-12-06,Other,DE,Barrettstad,2025-04-18T02:36:31.456425,False,At Risk
1367,Lindsey,Lindsey,user1367_april66@hotmail.com,294-471-5534x745,1965-03-12,F,AU,Johnfort,2024-01-08T13:33:37.538014,False,At Risk
1368,Deborah,Hansen,user1368_erin89@yahoo.com,239-745-0375x48078,1963-10-29,Other,FR,East Jessica,2024-08-17T03:24:13.215078,True,At Risk
1369,Richard,Lopez,user1369_wrightcarolyn@yahoo.com,001-280-840-7373x041,1963-03-07,M,CA,Marymouth,2023-10-27T22:13:41.405660,True,Regular
1370,Leah,Suarez,user1370_oward@hotmail.com,896.233.4674x646,1964-11-15,Other,FR,South James,2025-11-11T11:41:28.655420,False,Premium
1371,Christine,Baker,user1371_brooke09@yahoo.com,301-702-7607,1957-03-06,Other,AU,Tiffanyview,2025-04-15T05:28:32.732336,True,Premium
1372,Steven,Knight,user1372_mharris@gmail.com,6619443575,1981-02-20,Other,FR,Port Matthew,2026-05-08T01:04:33.963121,True,New
1373,Rhonda,Barnett,user1373_robertlopez@yahoo.com,3683756707,2005-02-11,Other,UK,East Nicole,2024-09-16T00:05:32.090669,True,At Risk
1374,Cody,Robinson,user1374_andersontravis@yahoo.com,(299)784-1337x687,2003-09-05,M,IN,South Bethton,2025-05-24T18:00:08.170843,True,Occasional
1375,Karen,Kirk,user1375_david06@yahoo.com,6705783847,1997-03-26,Other,IN,West Zachary,2025-10-26T00:41:50.625585,True,Regular
1376,Steven,Reynolds,user1376_donna04@yahoo.com,+1-527-828-0903x178,1997-02-13,M,IN,Johnland,2024-10-17T15:58:23.830683,False,Premium
1377,Julie,Nguyen,user1377_stacy40@hotmail.com,+1-995-793-0320,1975-10-13,F,CA,Ericton,2023-11-19T18:12:52.537163,True,At Risk
1378,Michael,Clark,user1378_nolancatherine@hotmail.com,+1-296-563-3092x3565,1952-03-18,F,FR,Port Michaelton,2025-12-03T23:18:56.901563,True,Regular
1379,Felicia,Clark,user1379_anthonythomas@hotmail.com,+1-453-218-5004x231,1994-06-24,M,US,Mahoneyberg,2025-12-07T17:42:13.998211,True,Occasional
1380,Brian,Rice,user1380_caseyantonio@gmail.com,9549847385,1985-04-24,M,AU,New Lisa,2026-05-02T22:24:03.112281,True,At Risk
1381,Edward,Guerra,user1381_danielle53@hotmail.com,451-882-7238,2004-07-22,Other,IN,New Michael,2026-05-19T22:27:25.346088,False,At Risk
1382,William,Lopez,user1382_michael76@hotmail.com,615.659.0308x19695,1993-07-13,M,UK,Hughesmouth,2023-07-22T23:47:36.129521,True,At Risk
1383,Jeanette,Phillips,user1383_brenda15@hotmail.com,5897244640,1952-01-23,F,AU,Larsonstad,2024-07-20T12:36:54.648801,True,New
1384,Michael,Wolfe,user1384_michealcook@hotmail.com,908-922-7754,1986-11-29,Other,US,Nelsonshire,2026-02-18T04:47:45.504045,True,New
1385,Mitchell,Suarez,user1385_martinezwillie@gmail.com,793-679-7900x7045,1982-04-06,F,DE,Ashleychester,2024-11-23T17:24:43.006029,True,Regular
1386,Joseph,Cortez,user1386_grahamdavid@hotmail.com,001-556-771-2559,2002-10-22,M,UK,Port Shannon,2024-11-07T04:29:26.885664,False,Occasional
1387,Claire,Moody,user1387_yturner@gmail.com,001-327-927-6531x451,2003-01-31,M,UK,North Matthewstad,2024-07-09T06:17:06.698840,True,New
1388,John,Roberts,user1388_cindy55@yahoo.com,(816)283-3576,1983-01-07,Other,CA,Katherineport,2026-06-23T19:19:08.946100,True,Premium
1389,Julia,Davis,user1389_dmalone@yahoo.com,417.315.5785,1986-10-21,M,US,Aguilarbury,2024-09-07T01:33:54.083955,True,Regular
1390,Patrick,Williams,user1390_monicabarnett@yahoo.com,2897888501,1972-01-28,M,FR,New Christian,2023-11-02T00:57:36.287765,True,New
